t,y
1.6100000000000012,0.7451427128109729
1.6200000000000012,0.7464056396193761
1.6300000000000012,0.7476644221379245
1.6400000000000012,0.7489190529605535
1.6500000000000012,0.7501695249137232
1.6600000000000013,0.7514158310554351
1.6700000000000013,0.7526579646742279
1.6800000000000013,0.7538959192881547
1.6900000000000013,0.7551296886437407
1.7000000000000013,0.756359266714922
1.7100000000000013,0.7575846477019657
1.7200000000000013,0.7588058260303724
1.7300000000000013,0.7600227963497612
1.7400000000000013,0.7612355535327363
1.7500000000000013,0.7624440926737373
1.7600000000000013,0.7636484090878727
1.7700000000000014,0.7648484983097374
1.7800000000000014,0.7660443560922133
1.7900000000000014,0.7672359784052551
1.8000000000000014,0.7684233614346607
1.8100000000000014,0.7696065015808263
1.8200000000000014,0.7707853954574876
1.8300000000000014,0.7719600398904457
1.8400000000000014,0.7731304319162807
1.8500000000000014,0.7742965687810505
1.8600000000000014,0.7754584479389763
1.8700000000000014,0.7766160670511169
1.8800000000000014,0.7777694239840285
1.8900000000000015,0.778918516808414
1.9000000000000015,0.7800633437977593
1.9100000000000015,0.7812039034269591
1.9200000000000015,0.7823401943709307
1.9300000000000015,0.7834722155032181
1.9400000000000015,0.7845999658945845
1.9500000000000015,0.7857234448115955
1.9600000000000015,0.7868426517151925
1.9700000000000015,0.7879575862592563
1.9800000000000015,0.7890682482891614
1.9900000000000015,0.7901746378403228
2.0000000000000013,0.7912767551367326
2.010000000000001,0.7923746005894894
2.020000000000001,0.7934681747953203
2.0300000000000007,0.7945574785350945
2.0400000000000005,0.7956425127723303
2.0500000000000003,0.7967232786516951
2.06,0.7977997774974986
2.07,0.7988720108121803
2.0799999999999996,0.7999399802747904
2.0899999999999994,0.801003687739466
2.099999999999999,0.8020631352339006
2.109999999999999,0.8031183249578104
2.1199999999999988,0.8041692592813939
2.1299999999999986,0.8052159407437887
2.1399999999999983,0.8062583720515227
2.149999999999998,0.8072965560769634
2.159999999999998,0.808330495856761
2.1699999999999977,0.8093601945902907
2.1799999999999975,0.8103856556380907
2.1899999999999973,0.8114068825202974
2.199999999999997,0.8124238789150785
2.209999999999997,0.8134366486570643
2.2199999999999966,0.8144451957357759
2.2299999999999964,0.8154495242940529
2.239999999999996,0.8164496386264793
2.249999999999996,0.8174455431778079
2.259999999999996,0.8184372425413843
2.2699999999999956,0.81942474145757
2.2799999999999954,0.8204080448121654
2.289999999999995,0.8213871576348323
2.299999999999995,0.8223620850975164
2.3099999999999947,0.823332832512871
2.3199999999999945,0.8242994053326802
2.3299999999999943,0.8252618091462833
2.339999999999994,0.8262200496790009
2.349999999999994,0.827174132790561
2.3599999999999937,0.8281240644735276
2.3699999999999934,0.8290698508517307
2.3799999999999932,0.830011498178698
2.389999999999993,0.8309490128360892
2.399999999999993,0.8318824013321321
2.4099999999999926,0.8328116703000615
2.4199999999999924,0.8337368264965611
2.429999999999992,0.834657876800208
2.439999999999992,0.8355748282099202
2.4499999999999917,0.8364876878434082
2.4599999999999915,0.8373964629356293
2.4699999999999913,0.838301160837246
2.479999999999991,0.8392017890130883
2.489999999999991,0.8400983550406199
2.4999999999999907,0.840990866608409
2.5099999999999905,0.8418793315146033
2.5199999999999902,0.842763757665409
2.52999999999999,0.8436441530735762
2.53999999999999,0.8445205258568875
2.5499999999999896,0.8453928842366525
2.5599999999999894,0.8462612365362073
2.569999999999989,0.8471255911794201
2.579999999999989,0.8479859566892012
2.5899999999999888,0.8488423416860194
2.5999999999999885,0.8496947548864242
2.6099999999999883,0.850543205101574
2.619999999999988,0.85138770123577
2.629999999999988,0.852228252284997
2.6399999999999877,0.85306486733547
2.6499999999999875,0.8538975555621877
2.6599999999999873,0.8547263262274925
2.669999999999987,0.855551188679637
2.679999999999987,0.8563721523513581
2.6899999999999866,0.8571892267584573
2.6999999999999864,0.8580024214983886
2.709999999999986,0.858811746248853
2.719999999999986,0.8596172107664016
2.7299999999999858,0.8604188248850446
2.7399999999999856,0.8612165985148689
2.7499999999999853,0.8620105416406628
2.759999999999985,0.8628006643205488
2.769999999999985,0.8635869766846238
2.7799999999999847,0.8643694889336074
2.7899999999999845,0.8651482113374985
2.7999999999999843,0.8659231542342394
2.809999999999984,0.8666943280283883
2.819999999999984,0.8674617431898004
2.8299999999999836,0.8682254102523169
2.8399999999999834,0.8689853398124623
2.849999999999983,0.8697415425281504
2.859999999999983,0.870494029117399
2.869999999999983,0.8712428103570529
2.8799999999999826,0.8719878970815151
2.8899999999999824,0.8727293001814883
2.899999999999982,0.8734670306027231
2.909999999999982,0.8742010993447765
2.9199999999999817,0.8749315174597789
2.9299999999999815,0.8756582960512097
2.9399999999999813,0.8763814462726824
2.949999999999981,0.8771009793267384
2.959999999999981,0.8778169064636495
2.9699999999999807,0.8785292389802309
2.9799999999999804,0.8792379882186617
2.9899999999999802,0.8799431655653154
2.99999999999998,0.8806447824495995
3.00999999999998,0.8813428503428049
3.0199999999999796,0.8820373807569631
3.0299999999999794,0.8827283852437147
3.039999999999979,0.8834158753931853
3.049999999999979,0.8840998628328728
3.0599999999999787,0.8847803592265416
3.0699999999999785,0.8854573762731289
3.0799999999999783,0.8861309257056582
3.089999999999978,0.8868010192901635
3.099999999999978,0.8874676688246227
3.1099999999999777,0.8881308861379003
3.1199999999999775,0.8887906830886994
3.1299999999999772,0.8894470715645237
3.139999999999977,0.890100063480649
3.149999999999977,0.8907496707791033
3.1599999999999766,0.8913959054276575
3.1699999999999764,0.8920387794188249
3.179999999999976,0.8926783047688708
3.189999999999976,0.8933144935168308
3.1999999999999758,0.8939473577235394
3.2099999999999755,0.8945769094706676
3.2199999999999753,0.89520316085977
3.229999999999975,0.895826124011342
3.239999999999975,0.8964458110638853
3.2499999999999747,0.8970622341729843
3.2599999999999745,0.8976754055103903
3.2699999999999743,0.898285337263117
3.279999999999974,0.8988920416325438
3.289999999999974,0.8994955308335294
3.2999999999999736,0.9000958170935345
3.3099999999999734,0.9006929126517538
3.319999999999973,0.9012868297582577
3.329999999999973,0.9018775806731428
3.3399999999999728,0.9024651776656923
3.3499999999999726,0.903049633013545
3.3599999999999723,0.9036309590018742
3.369999999999972,0.9042091679225752
3.379999999999972,0.9047842720734629
3.3899999999999717,0.9053562837574775
3.3999999999999715,0.9059252152819
3.4099999999999713,0.9064910789575766
3.419999999999971,0.9070538870981525
3.429999999999971,0.9076136520193141
3.4399999999999706,0.908170386038041
3.4499999999999704,0.9087241014718661
3.45999999999997,0.9092748106381455
3.46999999999997,0.9098225258533369
3.47999999999997,0.9103672594322866
3.4899999999999696,0.9109090236875258
3.4999999999999694,0.9114478309285756
3.509999999999969,0.9119836934612606
3.519999999999969,0.9125166235870312
3.5299999999999687,0.9130466336022947
3.5399999999999685,0.9135737357977548
3.5499999999999683,0.9140979424577603
3.559999999999968,0.9146192658596616
3.569999999999968,0.9151377182731758
3.5799999999999677,0.915653311959761
3.5899999999999674,0.9161660591719979
3.5999999999999672,0.9166759721529808
3.609999999999967,0.9171830631357161
3.619999999999967,0.9176873443425295
3.6299999999999666,0.9181888279844816
3.6399999999999664,0.918687526260791
3.649999999999966,0.9191834513582661
3.659999999999966,0.9196766154507449
3.6699999999999657,0.9201670306985427
3.6799999999999655,0.9206547092479078
3.6899999999999653,0.9211396632304851
3.699999999999965,0.9216219047627877
3.709999999999965,0.922101445945676
3.7199999999999647,0.9225782988638452
3.7299999999999645,0.9230524755853199
3.7399999999999642,0.9235239881609564
3.749999999999964,0.9239928486239534
3.759999999999964,0.924459068989369
3.7699999999999636,0.9249226612536466
3.7799999999999634,0.9253836373941469
3.789999999999963,0.9258420093686881
3.799999999999963,0.9262977891150938
3.8099999999999627,0.9267509885507469
3.8199999999999625,0.9272016195721523
3.8299999999999623,0.9276496940545054
3.839999999999962,0.9280952238512685
3.849999999999962,0.9285382207937546
3.8599999999999617,0.9289786966907169
3.8699999999999615,0.9294166633279468
3.8799999999999613,0.9298521324678779
3.889999999999961,0.9302851158491969
3.899999999999961,0.9307156251864617
3.9099999999999606,0.9311436721697258
3.9199999999999604,0.9315692684641698
3.92999999999996,0.9319924257097391
3.93999999999996,0.9324131555207886
3.9499999999999598,0.9328314694857338
3.9599999999999596,0.9332473791667077
3.9699999999999593,0.9336608960992254
3.979999999999959,0.9340720317918538
3.989999999999959,0.9344807977258885
3.9999999999999587,0.9348872053550364
4.009999999999959,0.9352912661051046
4.019999999999959,0.9356929913736955
4.0299999999999585,0.9360923925299081
4.039999999999958,0.9364894809140446
4.049999999999958,0.9368842678373245
4.059999999999958,0.9372767645816026
4.069999999999958,0.9376669823990945
4.079999999999957,0.9380549325121069
4.089999999999957,0.9384406261127742
4.099999999999957,0.9388240743628006
4.109999999999957,0.9392052883932073
4.119999999999957,0.9395842793040864
4.129999999999956,0.9399610581643594
4.139999999999956,0.9403356360115412
4.149999999999956,0.9407080238515103
4.159999999999956,0.941078232658283
4.1699999999999555,0.9414462733737945
4.179999999999955,0.9418121569076835
4.189999999999955,0.9421758941370838
4.199999999999955,0.9425374959064197
4.209999999999955,0.9428969730272067
4.2199999999999545,0.9432543362778578
4.229999999999954,0.9436095964034944
4.239999999999954,0.9439627641157619
4.249999999999954,0.9443138500926502
4.259999999999954,0.9446628649783199
4.269999999999953,0.9450098193829318
4.279999999999953,0.9453547238824824
